Modelo,Pooling,Nhid,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC
answerdotai/ModernBERT-base,_mean-2,0,"{'devacc': np.float64(73.82), 'acc': np.float64(71.98), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(71.93), 'acc': np.float64(71.02), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(90.27), 'acc': np.float64(89.24), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.07), 'acc': np.float64(85.19), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.47), 'acc': 80.62, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.42), 'acc': 41.95, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(77.33), 'acc': 76.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.64), 'acc': 70.14, 'f1': 78.69, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_mean_exclude_cls_sep-2,0,"{'devacc': np.float64(73.9), 'acc': np.float64(72.77), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(72.48), 'acc': np.float64(71.84), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(90.39), 'acc': np.float64(89.35), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.03), 'acc': np.float64(85.76), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.82), 'acc': 80.78, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.05), 'acc': 42.08, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(77.81), 'acc': 81.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.03), 'acc': 70.96, 'f1': 80.17, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_concat_cls_with_mean-2,0,"{'devacc': np.float64(74.23), 'acc': np.float64(72.52), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(76.2), 'acc': np.float64(73.8), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.18), 'acc': np.float64(90.43), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(84.24), 'acc': np.float64(84.78), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.85), 'acc': 80.72, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(40.42), 'acc': 39.86, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(78.28), 'acc': 78.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(69.85), 'acc': 69.45, 'f1': 79.37, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_concat_cls_with_mean_exclude_cls_sep-2,0,"{'devacc': np.float64(74.22), 'acc': np.float64(73.32), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(76.39), 'acc': np.float64(74.62), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.2), 'acc': np.float64(90.69), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.83), 'acc': np.float64(85.66), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.39), 'acc': 80.83, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.33), 'acc': 41.04, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(78.76), 'acc': 79.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(69.16), 'acc': 69.68, 'f1': 79.64, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_concat_mean_3_tokens-2,0,"{'devacc': np.float64(74.37), 'acc': np.float64(73.79), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(77.99), 'acc': np.float64(76.18), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.52), 'acc': np.float64(90.75), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.79), 'acc': np.float64(85.97), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(76.61), 'acc': 78.2, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.33), 'acc': 41.49, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(83.31), 'acc': 86.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(69.48), 'acc': 63.25, 'f1': 71.02, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_concat_mean_3_tokens_exclude_cls_and_sep-2,0,"{'devacc': np.float64(74.32), 'acc': np.float64(73.7), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.01), 'acc': np.float64(76.05), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.53), 'acc': np.float64(90.94), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.0), 'acc': np.float64(85.86), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(75.69), 'acc': 76.94, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(40.42), 'acc': 41.63, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(83.27), 'acc': 85.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.14), 'acc': 64.75, 'f1': 73.63, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_concat_mean_5_tokens-2,0,"{'devacc': np.float64(74.11), 'acc': np.float64(73.31), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.0), 'acc': np.float64(77.06), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.78), 'acc': np.float64(90.82), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.42), 'acc': np.float64(85.23), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(77.18), 'acc': 77.1, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(39.15), 'acc': 40.5, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.3), 'acc': 85.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.26), 'acc': 67.19, 'f1': 78.75, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_concat_mean_5_tokens_exclude_cls_and_sep-2,0,"{'devacc': np.float64(73.84), 'acc': np.float64(73.35), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(77.89), 'acc': np.float64(74.17), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.68), 'acc': np.float64(91.3), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(76.26), 'acc': 76.77, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(39.33), 'acc': 40.18, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.21), 'acc': 87.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(69.48), 'acc': 67.59, 'f1': 78.9, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_cls-3,0,"{'devacc': np.float64(67.17), 'acc': np.float64(66.19), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(67.02), 'acc': np.float64(66.25), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(87.6), 'acc': np.float64(86.32), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(76.38), 'acc': np.float64(76.7), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(75.69), 'acc': 72.27, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(37.51), 'acc': 35.57, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(65.57), 'acc': 65.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(66.39), 'acc': 66.55, 'f1': 77.56, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_mean-3,0,"{'devacc': np.float64(74.48), 'acc': np.float64(73.16), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(72.05), 'acc': np.float64(71.52), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(90.37), 'acc': np.float64(89.43), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.13), 'acc': np.float64(84.63), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.7), 'acc': 80.83, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.87), 'acc': 41.31, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(76.78), 'acc': 80.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.76), 'acc': 65.91, 'f1': 77.91, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_mean_exclude_cls_sep-3,0,"{'devacc': np.float64(74.71), 'acc': np.float64(72.75), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(72.73), 'acc': np.float64(72.85), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(90.48), 'acc': np.float64(89.93), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.94), 'acc': np.float64(85.64), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.16), 'acc': 81.11, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.6), 'acc': 41.45, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(77.71), 'acc': 85.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 64.46, 'f1': 76.14, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_concat_cls_with_mean-3,0,"{'devacc': np.float64(74.34), 'acc': np.float64(73.5), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(76.31), 'acc': np.float64(74.91), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.36), 'acc': np.float64(90.4), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(84.21), 'acc': np.float64(84.3), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.5), 'acc': 80.78, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(40.42), 'acc': 36.65, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(78.03), 'acc': 82.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.86), 'acc': 65.86, 'f1': 78.79, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_concat_cls_with_mean_exclude_cls_sep-3,0,"{'devacc': np.float64(74.28), 'acc': np.float64(73.93), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(76.23), 'acc': np.float64(75.07), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.45), 'acc': np.float64(90.69), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.56), 'acc': np.float64(85.47), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.16), 'acc': 81.27, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.78), 'acc': 42.17, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(79.26), 'acc': 85.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.76), 'acc': 65.51, 'f1': 75.56, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_concat_mean_3_tokens-3,0,"{'devacc': np.float64(74.9), 'acc': np.float64(74.53), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.04), 'acc': np.float64(76.69), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.35), 'acc': np.float64(90.92), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.82), 'acc': np.float64(85.68), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(78.21), 'acc': 78.47, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.87), 'acc': 41.18, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(83.68), 'acc': 87.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(68.18), 'acc': 65.8, 'f1': 75.72, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_concat_mean_3_tokens_exclude_cls_and_sep-3,0,"{'devacc': np.float64(74.93), 'acc': np.float64(74.33), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.49), 'acc': np.float64(77.22), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.54), 'acc': np.float64(91.03), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.1), 'acc': np.float64(85.98), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(77.41), 'acc': 78.31, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.14), 'acc': 40.9, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(83.69), 'acc': 87.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(68.42), 'acc': 66.14, 'f1': 79.54, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_concat_mean_5_tokens-3,0,"{'devacc': np.float64(74.5), 'acc': np.float64(73.05), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.75), 'acc': np.float64(76.58), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.77), 'acc': np.float64(90.69), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.4), 'acc': np.float64(85.27), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(78.33), 'acc': 78.64, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(40.15), 'acc': 39.59, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.83), 'acc': 86.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.02), 'acc': 68.64, 'f1': 79.55, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_concat_mean_5_tokens_exclude_cls_and_sep-3,0,"{'devacc': np.float64(74.34), 'acc': np.float64(74.11), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.54), 'acc': np.float64(74.97), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.62), 'acc': np.float64(91.12), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(78.33), 'acc': 78.42, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(39.96), 'acc': 39.68, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(83.91), 'acc': 87.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.9), 'acc': 67.13, 'f1': 78.15, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_cls-4,0,"{'devacc': np.float64(67.23), 'acc': np.float64(66.45), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(66.72), 'acc': np.float64(65.46), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(86.84), 'acc': np.float64(85.15), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(76.17), 'acc': np.float64(75.86), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(74.43), 'acc': 72.21, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(37.97), 'acc': 36.83, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(64.18), 'acc': 71.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(65.8), 'acc': 58.67, 'f1': 67.98, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_mean-4,0,"{'devacc': np.float64(73.98), 'acc': np.float64(72.79), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(71.66), 'acc': np.float64(71.89), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(89.8), 'acc': np.float64(88.93), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(84.4), 'acc': np.float64(84.17), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.39), 'acc': 80.56, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.42), 'acc': 41.27, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(75.26), 'acc': 81.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_mean_exclude_cls_sep-4,0,"{'devacc': np.float64(74.11), 'acc': np.float64(73.09), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(72.05), 'acc': np.float64(71.87), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(89.78), 'acc': np.float64(89.12), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.73), 'acc': np.float64(85.52), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.93), 'acc': 80.18, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.6), 'acc': 41.36, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(77.16), 'acc': 81.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 61.62, 'f1': 72.35, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_concat_cls_with_mean-4,0,"{'devacc': np.float64(73.97), 'acc': np.float64(72.85), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(74.29), 'acc': np.float64(73.19), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.12), 'acc': np.float64(90.76), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(83.66), 'acc': np.float64(83.39), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.39), 'acc': 80.62, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.78), 'acc': 41.27, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(78.67), 'acc': 83.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.17), 'acc': 64.99, 'f1': 78.23, 'ndev': 4076, 'ntest': 1725}"
answerdotai/ModernBERT-base,_concat_cls_with_mean_exclude_cls_sep-4,0,"{'devacc': np.float64(74.33), 'acc': np.float64(72.82), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(74.74), 'acc': np.float64(74.57), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.24), 'acc': np.float64(90.58), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.32), 'acc': np.float64(84.74), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.7), 'acc': 80.34, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.69), 'acc': 42.13, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(78.8), 'acc': 84.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 65.91, 'f1': 79.16, 'ndev': 4076, 'ntest': 1725}"
